"","WT_1","KD_1","WT_2","KD_2","WT_3","KD_3"
"56133",107.297262690655,174.666631124993,20.5069173665468,156.269301537353,23.5851828544663,147.212144446911
"56134",6.55250459179574,1.55952349218744,1.57745518204206,0,0,0
"56135",0,4.67857047656232,3.15491036408412,1.35886349162916,0,1.78438962965953
"56136",3.27625229589787,14.8154731757807,7.88727591021031,10.8709079330333,1.52162470028815,16.0595066669357
"56139",3.27625229589787,35.8690403203111,0,20.3829523744374,0,7.1375585186381
"56141",5.73344151782127,3.11904698437488,0,1.35886349162916,0,3.56877925931905
"56142",0,15.5952349218744,0,9.51204444140411,0,4.46097407414881
"56144",1.63812614794893,3.11904698437488,0,2.71772698325832,0,1.78438962965953
"56146",8.19063073974467,10.1369026992184,0,5.43545396651663,3.04324940057629,8.92194814829763
"56147",4.9143784438468,3.11904698437488,1.57745518204206,0,0,3.56877925931905
"56154",1.63812614794893,0,41.0138347330936,2.71772698325832,46.4095533587885,0.892194814829763
"56155",1.63812614794893,11.6964261914058,4.73236554612619,2.71772698325832,3.04324940057629,1.78438962965953
"56158",9.82875688769361,10.9166644453121,3.15491036408412,4.07659047488747,2.28243705043222,5.35316888897858
"56159",0,5.45833222265604,0,1.35886349162916,0,1.78438962965953
"56160",1121.29734827105,851.499826734342,14.1970966383786,10.8709079330333,723.532544987014,856.507022236572
"56163",0,0,28.3941932767571,6.79431745814579,0,0
"56164",0,1.55952349218744,6.30982072816825,0,6.08649880115259,0
"5617",1.63812614794893,14.035711429687,0,4.07659047488747,1.52162470028815,1.78438962965953
"56171",34.4006491069276,51.4642752421855,53.6334761894301,50.2779491902789,84.4501708659921,37.47218222285
"56172",1237.60430477542,1607.86872044525,1140.50009661641,1323.5330408468,1143.50096226654,1345.42978076328
"5618",49.143784438468,105.267835722652,91.4924005584396,39.4070412572456,83.6893585158481,57.9926629639346
"56180",805.139001716901,1398.11281074604,621.517341724572,1150.9573774099,655.820245824191,1338.29222224464
"56181",2240.13750732017,1219.54737089058,1135.76773107028,1565.41074235679,1297.94586934579,1706.76868076934
"56204",327.625229589787,310.3451749453,843.938522392503,369.610869723131,827.003024606608,404.164251117883
"5621",3989.65623332963,6840.07003673411,3853.72300972876,5190.85853802338,4035.34870516416,5805.51166009727
"5623",42.5912798466723,29.6309463515613,3.15491036408412,16.3063618995499,12.1729976023052,8.92194814829763
"5624",4.09531536987234,3.11904698437488,3.15491036408412,4.07659047488747,0.760812350144073,3.56877925931905
"56241",0,3.11904698437488,4.73236554612619,4.07659047488747,5.32568645100851,3.56877925931905
"56242",17.2003245534638,83.434506832028,1.57745518204206,108.709079330333,3.04324940057629,85.6507022236572
"56243",1819.13908729729,2028.16030158976,4823.85794668463,2210.87090088064,5016.79663685002,2226.02606300026
"5625",4.9143784438468,3.11904698437488,0,0,1.52162470028815,5.35316888897858
"56252",1738.87090604779,2248.83287573429,3453.04939349007,1826.31253274959,3575.81804567714,1830.78376003067
"56254",1889.5785116591,1923.67222761321,1932.38259800153,2127.98022789126,2058.75821948986,2162.68023114735
"56255",1021.37165324616,1940.04722428117,1588.49736831636,2054.60159934329,1130.56715231409,1487.28875632121
"56256",31.9434598850042,89.6726008007778,7.88727591021031,43.4836317321331,3.80406175072037,55.3160785194453
"56257",4075.65785609695,3443.42787074987,2333.05621424021,2621.24767535265,2545.67812358207,2454.42793559668
"56259",2975.65614774924,2059.35077143351,2318.85911760183,2288.3261199035,2237.54912177372,2258.14507633413
